county,county_name,stateabbrv,statename,z_relative_mob,z_gini,log_population,log_income,z_segregation_income,log_unemployment,z_uninsured,z_medicare_expenses,log_crime_rate,log_pct_black,log_pct_hispanic,z_obesity,z_smoking,z_exercise
1037,Coosa,AL,Alabama,2.7952425479888916,-0.5508474111557007,-0.8179661048297326,-0.16245555877685547,-0.4154111444950104,0.26987232368922953,-0.3114222586154938,0.7383328982993002,-0.06602581344515279,3.0634391051362924,-0.6096691178378777,,,
1039,Covington,AL,Alabama,0.6445507407188416,0.9820757508277893,0.30826220123444337,-0.07548713684082031,-0.26595303416252136,0.20081628960109477,-0.17517665028572083,1.0525460057549978,0.11928025878995463,2.044787381274598,-1.1217386411723809,1.397997260093689,0.3287371098995209,-1.1340203285217285
1041,Crenshaw,AL,Alabama,1.1946139335632324,0.267009973526001,-0.7047281581793623,-0.126007080078125,-0.4270835816860199,0.14810933273769145,0.07197409123182297,0.15308598254421543,0.6848410765084605,2.7424320918153695,-1.3195939349231438,0.6229931712150574,-0.4206664562225342,0.32063034176826477
1043,Cullman,AL,Alabama,0.22681398689746857,0.18239790201187134,1.0304925798994056,-0.020421981811523438,-0.45087432861328125,-0.11511789161228414,0.07203181833028793,0.7935882379619944,-0.07545860610872701,-0.5276099848915168,-0.08942314854237599,-0.2775110602378845,0.357287734746933,-0.2061159312725067
1045,Dale,AL,Alabama,0.5766661167144775,0.3824077546596527,0.5748835142515887,-0.12160491943359375,-0.007762819062918425,0.06995906036830668,-0.6532679796218872,0.6932962246000829,0.11194078125089213,2.5409412127565316,0.3385566783848091,0.757183849811554,0.15951059758663177,0.04608343169093132
1047,Dallas,AL,Alabama,1.3529468774795532,1.815627098083496,0.5169788866927956,-0.18296432495117188,1.1350189447402954,0.577272311863668,-0.4400745630264282,0.33021987916948276,0.3266266981515269,3.6803121310304574,-1.3373281346854882,2.4043612480163574,0.11514916270971298,-1.1461389064788818
1049,DeKalb,AL,Alabama,0.049026407301425934,0.7266379594802856,0.8463547831519289,-0.09201431274414062,-0.490600049495697,-0.07425556975864644,0.8849597573280334,0.6705107736857753,-0.06180532775789693,0.03876850424517908,0.8459742380085273,0.49063029885292053,-0.45173537731170654,-0.8844724297523499
1051,Elmore,AL,Alabama,0.9243488907814026,-0.0051881093531847,0.8681778489212562,-0.032317161560058594,0.4202461540699005,-0.19950400191807027,-0.7561474442481995,0.5873202724195796,0.18483773864835307,2.5579700213502816,-0.6675658064183907,-0.6059569120407104,0.12941740453243256,-0.054256122559309006
1053,Escambia,AL,Alabama,0.8887562155723572,1.2569786310195923,0.32953260654269734,-0.21229934692382812,-0.1887691468000412,0.1712662140700889,0.17109154164791107,1.177294485924333,0.470989147797523,2.9615699988435678,-0.8822266809863166,1.4639551639556885,0.058610327541828156,-1.3563637733459473
1055,Etowah,AL,Alabama,1.0452302694320679,1.1227282285690308,1.3196094213980274,-0.0189056396484375,1.269335150718689,0.24123348396754984,-0.03278033435344696,1.7030992043514437,0.21449700988858744,2.2194967013429574,-0.33506741991612476,-0.07779815047979355,1.040637493133545,-1.0527169704437256
1057,Fayette,AL,Alabama,2.3751137256622314,0.058654967695474625,-0.4020655522749763,-0.15981197357177734,-0.3713635802268982,0.19788397949672465,-0.2828964591026306,0.20166347058944062,0.08839980758756205,2.0131561499666146,-1.0642841445502953,0.7856485247612,-0.4060625731945038,-0.921539843082428
1059,Franklin,AL,Alabama,0.3383921682834625,0.6938483715057373,0.12158902515988679,-0.15308475494384766,-0.6560660004615784,0.38848437469936137,0.8396897315979004,1.1088325299465303,-0.14147623382479146,0.9692332488130502,1.135777504533796,-0.31540173292160034,0.20730550587177277,-1.5640411376953125
1061,Geneva,AL,Alabama,1.996649146080017,0.6226224303245544,-0.07058780887475002,-0.14815139770507812,-0.6709465980529785,0.21356476944423441,0.21608486771583557,0.622840231069528,-0.2562127908316274,1.8961441260408334,-0.3037502454814629,1.186030387878418,-0.2506006956100464,-1.4888548851013184
1063,Greene,AL,Alabama,1.5565341711044312,0.8469150066375732,-1.0195842704354625,-0.15192317962646484,-0.8275900483131409,0.32192482155299906,-0.07270509749650955,-0.33485687020058713,0.18518916763394877,3.9176034670900277,-1.4102028893527703,,,
