sim,q,diff
V610,1,0.448907853988985
V611,1,0.47638644007543
V612,1,0.43402144476407
V613,1,0.419322800402341
V614,1,0.483063861221822
V615,1,0.520695931288685
V616,1,0.520303044875689
V617,1,0.415368996346672
V618,1,0.39025286289251
V619,1,0.459832375129395
V620,1,0.484722445579664
V621,1,0.379422615396635
V622,1,0.396031339922956
V623,1,0.473874688168721
V624,1,0.496364511612427
V625,1,0.517851644342443
V626,1,0.473424937961951
V627,1,0.444979678671359
V628,1,0.45030037081699
V629,1,0.447082752653287
V630,1,0.467783487153298
V631,1,0.35472863502909
V632,1,0.475051578395949
V633,1,0.412682854213003
V634,1,0.392886493455478
V635,1,0.415587087086251
V636,1,0.44399555038531
V637,1,0.403463147238085
V638,1,0.400548923530977
V639,1,0.491717912106125
V640,1,0.447648148371357
V641,1,0.40432921972409
V642,1,0.460952190071822
V643,1,0.434486361274594
V644,1,0.420387436992058
V645,1,0.384890005212867
V646,1,0.417824973130806
V647,1,0.402250204297104
V648,1,0.387102766432818
V649,1,0.433377971363996
V650,1,0.44633053937838
V651,1,0.440777418115403
V652,1,0.423799575603098
V653,1,0.519552292535593
V654,1,0.461686761054594
V655,1,0.437687931539955
V656,1,0.494934594335348
V657,1,0.43476527573749
V658,1,0.517531295488737
V659,1,0.5184403450844
V660,1,0.457268216562824
V661,1,0.430022570092007
V662,1,0.508462401520191
V663,1,0.47872214535667
V664,1,0.443114952789216
V665,1,0.447428646790399
V666,1,0.419981470900481
V667,1,0.498709302169104
V668,1,0.495454106958007
V669,1,0.452417588483485
V670,1,0.497418334704989
V671,1,0.48037741227877
V672,1,0.419740150259614
V673,1,0.459087941996259
V674,1,0.503028055630622
V675,1,0.416303550440134
V676,1,0.440652871509741
V677,1,0.454721311988536
V678,1,0.483260238522036
V679,1,0.544692248929479
V680,1,0.404231450080701
V681,1,0.43233995890364
V682,1,0.427568007501776
V683,1,0.445531038739844
V684,1,0.434142906433664
V685,1,0.341213663730699
V686,1,0.42462276939051
V687,1,0.408488658807244
V688,1,0.499595059821601
V689,1,0.464677765256155
V690,1,0.403324743087097
V691,1,0.472813050844138
V692,1,0.485069684263166
V693,1,0.422930769718221
V694,1,0.384761095960641
V695,1,0.458764827098179
V696,1,0.47246816862102
V697,1,0.449168847459035
V698,1,0.459296379267059
V699,1,0.496499737787573
V700,1,0.494825222127489
V701,1,0.524729235452
V702,1,0.468354637020653
V703,1,0.488730989597372
V704,1,0.478091022444531
V705,1,0.432157898601773
V706,1,0.446224203815504
V707,1,0.449886325716534
V708,1,0.418584366249817
V709,1,0.474919018382948
V710,1,0.514149000182968
V711,1,0.472954788245204
V712,1,0.401926212294896
V713,1,0.36538335717168
V714,1,0.433287110402389
V715,1,0.409782477576854
V716,1,0.384013404004548
V717,1,0.446027113358767
V718,1,0.43233579500918
V719,1,0.456057129564385
V720,1,0.380537205102371
V721,1,0.445019995125421
V722,1,0.501002843857251
V723,1,0.491038529708149
V724,1,0.439514694345149
V725,1,0.472122382719974
V726,1,0.49582466055756
V727,1,0.516557372673773
V728,1,0.455599583823371
V729,1,0.421271173071432
V730,1,0.440278527865104
V731,1,0.431727254178242
V732,1,0.423793994026255
V733,1,0.429233985742769
V734,1,0.480293047654811
V735,1,0.531084891620083
V736,1,0.457328182138255
V737,1,0.489286807670467
V738,1,0.468550768804491
V739,1,0.445942746892925
V740,1,0.420959616577136
V741,1,0.43040044875552
V742,1,0.477360468974908
V743,1,0.445865672397005
V744,1,0.466387518406179
V745,1,0.393283389467271
V746,1,0.429244920415044
V747,1,0.444940924099853
V748,1,0.511548956589564
V749,1,0.445910887754536
V750,1,0.449100605003665
V751,1,0.45670491532789
V752,1,0.429424068570327
V753,1,0.429999102147235
V754,1,0.484343621641813
V755,1,0.411231907795226
V756,1,0.376494536640294
V757,1,0.460147033232161
V758,1,0.436100571296848
V759,1,0.464580296472093
V760,1,0.409692176003162
V761,1,0.432545255565771
V762,1,0.498318707669938
V763,1,0.470453846460202
V764,1,0.44194573930146
V765,1,0.387270903150394
V766,1,0.489588123273137
V767,1,0.480121889680859
V768,1,0.566444356740249
V769,1,0.466007065774406
V770,1,0.492164111300866
V771,1,0.483470997282623
V772,1,0.388573200611276
V773,1,0.376168061237379
V774,1,0.466947455851781
V775,1,0.497563123265508
V776,1,0.479033508092073
V777,1,0.423518214091132
V778,1,0.430478812038146
V779,1,0.416997659941728
V780,1,0.4930262381273
V781,1,0.442461598272217
V782,1,0.520164467044339
V783,1,0.464153993012388
V784,1,0.509235744782288
V785,1,0.526637332259853
V786,1,0.447217295509304
V787,1,0.442026115150398
V788,1,0.435733250276996
V789,1,0.445645328751411
V790,1,0.432063167268026
V791,1,0.511300729553895
V792,1,0.421058730520159
V793,1,0.456278585036642
V794,1,0.442954077800209
V795,1,0.440727424463518
V796,1,0.466865838911474
V797,1,0.477598294999424
V798,1,0.443502245728297
V799,1,0.437397219896781
V800,1,0.451450301984153
V801,1,0.417181655443784
V802,1,0.484317670771944
V803,1,0.398277733361468
V804,1,0.539833661391285
V805,1,0.496560820286518
V806,1,0.514466529281421
V807,1,0.431451951633576
V808,1,0.486358506192474
V809,1,0.433367742971896
V810,1,0.47732335440412
V811,1,0.508001632476805
V812,1,0.434017512966705
V813,1,0.44638914091648
V814,1,0.491618592211609
V815,1,0.415876965974348
V816,1,0.473006901264682
V817,1,0.371954690977518
V818,1,0.443908657892251
V819,1,0.434601881852629
V820,1,0.460123786432149
V821,1,0.43039896464667
V822,1,0.451202564351846
V823,1,0.502190138407357
V824,1,0.426960033678739
V825,1,0.464330927608827
V826,1,0.448223874232326
V827,1,0.404325754017009
V828,1,0.465328503698828
V829,1,0.481719241251767
V830,1,0.460977904205251
V831,1,0.449504835681495
V832,1,0.43075510826479
V833,1,0.415779994930972
V834,1,0.46634408933852
V835,1,0.458210912105059
V836,1,0.477929179117538
V837,1,0.472495196214197
V838,1,0.476955206208032
V839,1,0.431821506803814
V840,1,0.426481373822568
V841,1,0.475757643299332
V842,1,0.436933942218772
V843,1,0.48999748115817
V844,1,0.480247802474011
V845,1,0.414428845515516
V846,1,0.408195853762166
V847,1,0.439936117994435
V848,1,0.452183529290565
V849,1,0.52457174152056
V850,1,0.46199809280634
V851,1,0.452918698628025
V852,1,0.515610179509849
V853,1,0.462731066919488
V854,1,0.421573274572523
V855,1,0.474765528416725
V856,1,0.433569950848423
V857,1,0.421362622538339
V858,1,0.440127301483415
V859,1,0.452910097199023
V860,1,0.435865897783557
V861,1,0.461696877730518
V862,1,0.482430441232381
V863,1,0.45572000762165
V864,1,0.480800326338283
V865,1,0.456503968215927
V866,1,0.495782336946036
V867,1,0.398309073427996
V868,1,0.482862906443899
V869,1,0.449446689509855
V870,1,0.425645201316684
V871,1,0.456694144123489
V872,1,0.419249787000084
V873,1,0.446400313123959
V874,1,0.517165064825335
V875,1,0.44047762363374
V876,1,0.390731620935554
V877,1,0.431780518770537
V878,1,0.488887913888249
V879,1,0.437535294908813
V880,1,0.424330626760181
V881,1,0.475904049820841
V882,1,0.461135060692598
V883,1,0.458491555289072
V884,1,0.443127708111462
V885,1,0.407385373047447
V886,1,0.438377675159259
V887,1,0.397791814762186
V888,1,0.44922255191868
V889,1,0.498302893321636
V890,1,0.482665145120734
V891,1,0.447610108642351
V892,1,0.476690364578531
V893,1,0.420702095849677
V894,1,0.464752274306406
V895,1,0.427129905898539
V896,1,0.430282819733094
V897,1,0.410645551855367
V898,1,0.485592604131327
V899,1,0.396678083955479
V900,1,0.476690219758027
V901,1,0.401108874252159
V902,1,0.484068514814538
V903,1,0.476580048957132
V904,1,0.403653222668211
V905,1,0.447607230434045
V906,1,0.518839127920188
V907,1,0.432584608960426
V908,1,0.454978372653713
V909,1,0.452140711178146
V910,1,0.47749848357968
V911,1,0.478052211905052
V912,1,0.488578564828998
V913,1,0.430152154917508
V914,1,0.412845556558167
V915,1,0.479879412453272
V916,1,0.496900434926147
V917,1,0.491037916302062
V918,1,0.417971513289018
V919,1,0.427544644611572
V920,1,0.473839414086328
V921,1,0.38226474521376
V922,1,0.452107374180358
V923,1,0.388227973354773
V924,1,0.363603988589048
V925,1,0.4877029181512
V926,1,0.48703032829053
V927,1,0.46243068162984
V928,1,0.503289782409112
V929,1,0.471550196705621
V930,1,0.451897066373277
V931,1,0.421719878270608
V932,1,0.462831674755151
V933,1,0.493208616843575
V934,1,0.452597317907603
V935,1,0.43380067469505
V936,1,0.44643036047998
V937,1,0.495439352090585
V938,1,0.469433458825378
V939,1,0.417270474259979
V940,1,0.391537722842429
V941,1,0.442249943546443
V942,1,0.444390487862293
V943,1,0.465716796515906
V944,1,0.513275550402881
V945,1,0.464494704687624
V946,1,0.411263214670413
V947,1,0.473890050278854
V948,1,0.432186936093927
V949,1,0.511413629465608
V950,1,0.419730471138848
V951,1,0.429914694490677
V952,1,0.517407487517886
V953,1,0.474178896304522
V954,1,0.485633076105614
V955,1,0.465341315440199
V956,1,0.458787967541952
V957,1,0.491763097948251
V958,1,0.449787439317134
V959,1,0.46564025801878
V960,1,0.467829872762238
V961,1,0.454293963905812
V962,1,0.453573134037157
V963,1,0.456307684586108
V964,1,0.449397669033758
V965,1,0.451206030756922
V966,1,0.449025302564777
V967,1,0.413268419632729
V968,1,0.437830783817773
V969,1,0.529167037623381
V970,1,0.439139943736748
V971,1,0.46871597820487
V972,1,0.464106996834403
V973,1,0.452162815715809
V974,1,0.509696881294417
V975,1,0.413609658157213
V976,1,0.507016085596135
V977,1,0.398494835928901
V978,1,0.461414496007194
V979,1,0.469396892854007
V980,1,0.523559298206877
V981,1,0.502566420492173
V982,1,0.457995421407489
V983,1,0.497747368066058
V984,1,0.446401345423993
V985,1,0.461003698435036
V986,1,0.387633263679945
V987,1,0.497605263863633
V988,1,0.387286289691545
V989,1,0.406260509160788
V990,1,0.465439373732963
V991,1,0.475901532097495
V992,1,0.502640570237631
V993,1,0.409734505363943
V994,1,0.431347912979035
V995,1,0.478528472954025
V996,1,0.469015303189678
V997,1,0.414643727223904
V998,1,0.50674006076045
V999,1,0.385024620806945
V1000,1,0.517213792835307
V1001,1,0.519371127531002
V1002,1,0.409101441254549
V1003,1,0.381190790777552
V1004,1,0.499485939798447
V1005,1,0.489888637340542
V1006,1,0.536759281334795
V1007,1,0.4360108137098
V1008,1,0.512786853409324
V1009,1,0.431316226634564
V1010,1,0.428342654705048
V1011,1,0.453110147704649
V1012,1,0.439774324345052
V1013,1,0.498061203191227
V1014,1,0.46428291821141
V1015,1,0.468306039461936
V1016,1,0.46116401048117
V1017,1,0.420382209050771
V1018,1,0.443800326181332
V1019,1,0.45654986248644
V1020,1,0.463613184499195
V1021,1,0.466666709363679
V1022,1,0.492133952106869
V1023,1,0.446040068048958
V1024,1,0.453909435284544
V1025,1,0.403030198151384
V1026,1,0.465526652672736
V1027,1,0.4287580388621
V1028,1,0.418185357078301
V1029,1,0.447372980600434
V1030,1,0.428473703825375
V1031,1,0.466102300326469
V1032,1,0.419628014079095
V1033,1,0.469944300010312
V1034,1,0.471702636083023
V1035,1,0.461682009816954
V1036,1,0.455163420977115
V1037,1,0.42573460621972
V1038,1,0.49610971496891
V1039,1,0.455745588508734
V1040,1,0.415143007008325
V1041,1,0.462568368339888
V1042,1,0.45214463660615
V1043,1,0.467901363152478
V1044,1,0.447613624056814
V1045,1,0.492825199078737
V1046,1,0.445678789461724
V1047,1,0.435208125043559
V1048,1,0.470673189751494
V1049,1,0.377462357504115
V1050,1,0.501911360284979
V1051,1,0.478947795788855
V1052,1,0.443271918767707
V1053,1,0.433083896465462
V1054,1,0.482273877923618
V1055,1,0.452248651005561
V1056,1,0.434766177398686
V1057,1,0.396675176672346
V1058,1,0.440258210863405
V1059,1,0.431853404206677
V1060,1,0.468156902809383
V1061,1,0.422777733024915
V1062,1,0.449275411017908
V1063,1,0.414919327012882
V1064,1,0.467056181311875
V1065,1,0.440202593931048
V1066,1,0.423978688053708
V1067,1,0.464551490108164
V1068,1,0.432908125705524
V1069,1,0.449058669375873
