le,z_relative_mob,z_gini,county,gender,income_q,county_name,stateabbrv,statename,log_population,log_income,z_segregation_income,log_unemployment,z_uninsured,z_medicare_expenses,log_crime_rate,log_pct_black,log_pct_hispanic,z_obesity,z_smoking,z_exercise
47.34815216064453,1.37357497215271,1.3114569187164307,55079,F,Q4,Milwaukee,WI,Wisconsin,2.4588553715814943,0.09233474731445312,1.7713878154754639,0.11345601081848145,-0.5285090208053589,-0.22188735891873534,0.4481530837284753,2.089081287384033,1.145195722579956,-0.49052879214286804,-0.2724025547504425,1.0741938352584839
35.3861083984375,1.37357497215271,1.3114569187164307,55079,M,Q1,Milwaukee,WI,Wisconsin,2.4588553715814943,0.09233474731445312,1.7713878154754639,0.11345601081848145,-0.5285090208053589,-0.22188735891873534,0.4481530837284753,2.089081287384033,1.145195722579956,0.5600321888923645,1.3312994241714478,-1.062380075454712
39.31419372558594,1.37357497215271,1.3114569187164307,55079,M,Q2,Milwaukee,WI,Wisconsin,2.4588553715814943,0.09233474731445312,1.7713878154754639,0.11345601081848145,-0.5285090208053589,-0.22188735891873534,0.4481530837284753,2.089081287384033,1.145195722579956,0.02332376316189766,0.6346649527549744,-0.015209406614303589
42.08229064941406,1.37357497215271,1.3114569187164307,55079,M,Q3,Milwaukee,WI,Wisconsin,2.4588553715814943,0.09233474731445312,1.7713878154754639,0.11345601081848145,-0.5285090208053589,-0.22188735891873534,0.4481530837284753,2.089081287384033,1.145195722579956,-0.06493410468101501,0.014607931487262249,0.5700643658638
44.55946350097656,1.37357497215271,1.3114569187164307,55079,M,Q4,Milwaukee,WI,Wisconsin,2.4588553715814943,0.09233474731445312,1.7713878154754639,0.11345601081848145,-0.5285090208053589,-0.22188735891873534,0.4481530837284753,2.089081287384033,1.145195722579956,-0.49052879214286804,-0.2724025547504425,1.0741938352584839
42.527862548828125,-0.6758944392204285,-0.5998850464820862,55081,F,Q1,Monroe,WI,Wisconsin,-0.6760933436777723,-0.033835411071777344,-0.9111860394477844,-0.04422783851623535,-0.6648675799369812,-1.4168143099956818,0.4481530837284753,-1.916637659072876,-0.43261879682540894,-0.15374211966991425,0.8325348496437073,-0.8681703805923462
45.85279083251953,-0.6758944392204285,-0.5998850464820862,55081,F,Q2,Monroe,WI,Wisconsin,-0.6760933436777723,-0.033835411071777344,-0.9111860394477844,-0.04422783851623535,-0.6648675799369812,-1.4168143099956818,0.4481530837284753,-1.916637659072876,-0.43261879682540894,-0.5071531534194946,-0.39139002561569214,-0.5509836673736572
45.99067687988281,-0.6758944392204285,-0.5998850464820862,55081,F,Q3,Monroe,WI,Wisconsin,-0.6760933436777723,-0.033835411071777344,-0.9111860394477844,-0.04422783851623535,-0.6648675799369812,-1.4168143099956818,0.4481530837284753,-1.916637659072876,-0.43261879682540894,-0.5365188121795654,-1.2226543426513672,0.35833150148391724
48.631103515625,-0.6758944392204285,-0.5998850464820862,55081,F,Q4,Monroe,WI,Wisconsin,-0.6760933436777723,-0.033835411071777344,-0.9111860394477844,-0.04422783851623535,-0.6648675799369812,-1.4168143099956818,0.4481530837284753,-1.916637659072876,-0.43261879682540894,0.46758297085762024,-1.2226543426513672,-0.5925520062446594
36.33160400390625,-0.6758944392204285,-0.5998850464820862,55081,M,Q1,Monroe,WI,Wisconsin,-0.6760933436777723,-0.033835411071777344,-0.9111860394477844,-0.04422783851623535,-0.6648675799369812,-1.4168143099956818,0.4481530837284753,-1.916637659072876,-0.43261879682540894,-0.15374211966991425,0.8325348496437073,-0.8681703805923462
